min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.4,2,10,1,19,4,4,39
0.4,2,10,2,68,4,5,39
0.4,2,10,3,73,4,5,39
0.4,3,5,0,752,6,28,40
0.4,3,5,1,2000,0,1,39
0.4,3,5,2,2000,0,1,39
0.4,3,5,3,2000,0,1,39
0.4,3,6,0,283,6,22,40
0.4,3,6,1,2000,0,1,39
0.4,3,6,2,2000,0,1,39
0.4,3,6,3,2000,0,1,39
0.4,3,7,0,154,6,17,39
0.4,3,7,1,220,6,18,39
0.4,3,7,2,250,6,18,39
0.4,3,7,3,306,6,18,39
0.4,3,8,0,35,5,5,39
0.4,3,8,1,72,5,6,39
0.4,3,8,2,235,6,18,39
0.4,3,8,3,260,6,18,39
0.4,3,9,0,28,5,5,39
0.4,3,9,1,57,5,6,39
0.4,3,9,2,189,5,13,39
0.4,3,9,3,200,5,13,39
0.4,3,10,0,9,3,3,39
0.4,3,10,1,37,4,5,39
0.4,3,10,2,137,4,12,39
0.4,3,10,3,154,4,12,39
0.4,4,5,0,2000,5,22,40
0.4,4,5,1,2000,0,0,0
0.4,4,5,2,2000,0,0,0
0.4,4,5,3,2000,0,0,0
0.4,4,6,0,510,6,19,39
0.4,4,6,1,2000,0,0,0
0.4,4,6,2,2000,0,0,0
0.4,4,6,3,2000,0,0,0
0.4,4,7,0,160,5,6,39
0.4,4,7,1,2000,2,2,39
0.4,4,7,2,2000,0,0,0
0.4,4,7,3,2000,0,0,0
0.4,4,8,0,58,5,6,39
0.4,4,8,1,2000,5,7,39
0.4,4,8,2,2000,1,1,39
0.4,4,8,3,2000,0,0,0
0.4,4,9,0,19,5,6,39
0.4,4,9,1,900,5,6,39
0.4,4,9,2,2000,2,3,39
0.4,4,9,3,2000,1,1,39
0.4,4,10,0,12,4,5,39
0.4,4,10,1,296,5,6,39
0.4,4,10,2,2000,2,4,39
0.4,4,10,3,2000,2,3,39
0.4,5,5,0,1147,6,30,40
0.4,5,5,1,2000,0,1,39
0.4,5,5,2,2000,0,1,39
